,similarity_measure,quality_measure,model,value,domain,architecture,representation_dataset,identifier
2737,UniformityDifference,correlation,VISION_ViT_B32_ImageNet100_Normal_8,,VISION,ViT_B32,ImageNet100,Normal
2738,UniformityDifference,violation_rate,VISION_ViT_B32_ImageNet100_Normal_9,0.0,VISION,ViT_B32,ImageNet100,Normal
2739,UniformityDifference,correlation,VISION_ViT_B32_ImageNet100_Normal_9,,VISION,ViT_B32,ImageNet100,Normal
2740,CKA,violation_rate,VISION_ViT_B32_ImageNet100_Normal_0,0.0,VISION,ViT_B32,ImageNet100,Normal
2741,CKA,correlation,VISION_ViT_B32_ImageNet100_Normal_0,1.0,VISION,ViT_B32,ImageNet100,Normal
2742,CKA,violation_rate,VISION_ViT_B32_ImageNet100_Normal_1,0.0,VISION,ViT_B32,ImageNet100,Normal
2743,CKA,correlation,VISION_ViT_B32_ImageNet100_Normal_1,1.0,VISION,ViT_B32,ImageNet100,Normal
2744,CKA,violation_rate,VISION_ViT_B32_ImageNet100_Normal_2,0.0,VISION,ViT_B32,ImageNet100,Normal
2745,CKA,correlation,VISION_ViT_B32_ImageNet100_Normal_2,1.0,VISION,ViT_B32,ImageNet100,Normal
2746,CKA,violation_rate,VISION_ViT_B32_ImageNet100_Normal_3,0.0,VISION,ViT_B32,ImageNet100,Normal
2747,CKA,correlation,VISION_ViT_B32_ImageNet100_Normal_3,1.0,VISION,ViT_B32,ImageNet100,Normal
2748,CKA,violation_rate,VISION_ViT_B32_ImageNet100_Normal_4,0.0,VISION,ViT_B32,ImageNet100,Normal
2749,CKA,correlation,VISION_ViT_B32_ImageNet100_Normal_4,1.0,VISION,ViT_B32,ImageNet100,Normal
2750,CKA,violation_rate,VISION_ViT_B32_ImageNet100_Normal_5,0.0,VISION,ViT_B32,ImageNet100,Normal
2751,CKA,correlation,VISION_ViT_B32_ImageNet100_Normal_5,1.0,VISION,ViT_B32,ImageNet100,Normal
2752,CKA,violation_rate,VISION_ViT_B32_ImageNet100_Normal_6,0.0,VISION,ViT_B32,ImageNet100,Normal
2753,CKA,correlation,VISION_ViT_B32_ImageNet100_Normal_6,1.0,VISION,ViT_B32,ImageNet100,Normal
2754,CKA,violation_rate,VISION_ViT_B32_ImageNet100_Normal_7,0.0,VISION,ViT_B32,ImageNet100,Normal
2755,CKA,correlation,VISION_ViT_B32_ImageNet100_Normal_7,1.0,VISION,ViT_B32,ImageNet100,Normal
2756,CKA,violation_rate,VISION_ViT_B32_ImageNet100_Normal_8,0.0,VISION,ViT_B32,ImageNet100,Normal
2757,CKA,correlation,VISION_ViT_B32_ImageNet100_Normal_8,1.0,VISION,ViT_B32,ImageNet100,Normal
2758,CKA,violation_rate,VISION_ViT_B32_ImageNet100_Normal_9,0.0,VISION,ViT_B32,ImageNet100,Normal
2759,CKA,correlation,VISION_ViT_B32_ImageNet100_Normal_9,1.0,VISION,ViT_B32,ImageNet100,Normal
2760,PWCCA,violation_rate,VISION_ViT_L32_ImageNet100_Normal_0,0.0,VISION,ViT_L32,ImageNet100,Normal
2761,PWCCA,correlation,VISION_ViT_L32_ImageNet100_Normal_0,1.0,VISION,ViT_L32,ImageNet100,Normal
2762,PWCCA,violation_rate,VISION_ViT_L32_ImageNet100_Normal_1,0.0,VISION,ViT_L32,ImageNet100,Normal
2763,PWCCA,correlation,VISION_ViT_L32_ImageNet100_Normal_1,1.0,VISION,ViT_L32,ImageNet100,Normal
2764,PWCCA,violation_rate,VISION_ViT_L32_ImageNet100_Normal_2,0.0,VISION,ViT_L32,ImageNet100,Normal
2765,PWCCA,correlation,VISION_ViT_L32_ImageNet100_Normal_2,1.0,VISION,ViT_L32,ImageNet100,Normal
2766,PWCCA,violation_rate,VISION_ViT_L32_ImageNet100_Normal_3,0.0,VISION,ViT_L32,ImageNet100,Normal
2767,PWCCA,correlation,VISION_ViT_L32_ImageNet100_Normal_3,1.0,VISION,ViT_L32,ImageNet100,Normal
2768,PWCCA,violation_rate,VISION_ViT_L32_ImageNet100_Normal_4,0.0,VISION,ViT_L32,ImageNet100,Normal
2769,PWCCA,correlation,VISION_ViT_L32_ImageNet100_Normal_4,1.0,VISION,ViT_L32,ImageNet100,Normal
2770,PWCCA,violation_rate,VISION_ViT_L32_ImageNet100_Normal_5,0.0,VISION,ViT_L32,ImageNet100,Normal
2771,PWCCA,correlation,VISION_ViT_L32_ImageNet100_Normal_5,1.0,VISION,ViT_L32,ImageNet100,Normal
2772,PWCCA,violation_rate,VISION_ViT_L32_ImageNet100_Normal_6,0.0,VISION,ViT_L32,ImageNet100,Normal
2773,PWCCA,correlation,VISION_ViT_L32_ImageNet100_Normal_6,1.0,VISION,ViT_L32,ImageNet100,Normal
2774,PWCCA,violation_rate,VISION_ViT_L32_ImageNet100_Normal_7,0.0,VISION,ViT_L32,ImageNet100,Normal
2775,PWCCA,correlation,VISION_ViT_L32_ImageNet100_Normal_7,1.0,VISION,ViT_L32,ImageNet100,Normal
2776,PWCCA,violation_rate,VISION_ViT_L32_ImageNet100_Normal_8,0.0,VISION,ViT_L32,ImageNet100,Normal
2777,PWCCA,correlation,VISION_ViT_L32_ImageNet100_Normal_8,1.0,VISION,ViT_L32,ImageNet100,Normal
2778,PWCCA,violation_rate,VISION_ViT_L32_ImageNet100_Normal_9,0.0,VISION,ViT_L32,ImageNet100,Normal
2779,PWCCA,correlation,VISION_ViT_L32_ImageNet100_Normal_9,1.0,VISION,ViT_L32,ImageNet100,Normal
2780,SVCCA,violation_rate,VISION_ViT_L32_ImageNet100_Normal_0,0.4,VISION,ViT_L32,ImageNet100,Normal
2781,SVCCA,correlation,VISION_ViT_L32_ImageNet100_Normal_0,0.27499999999999997,VISION,ViT_L32,ImageNet100,Normal
2782,SVCCA,violation_rate,VISION_ViT_L32_ImageNet100_Normal_1,0.15,VISION,ViT_L32,ImageNet100,Normal
2783,SVCCA,correlation,VISION_ViT_L32_ImageNet100_Normal_1,0.35,VISION,ViT_L32,ImageNet100,Normal
2784,SVCCA,violation_rate,VISION_ViT_L32_ImageNet100_Normal_2,0.225,VISION,ViT_L32,ImageNet100,Normal
2785,SVCCA,correlation,VISION_ViT_L32_ImageNet100_Normal_2,0.6,VISION,ViT_L32,ImageNet100,Normal
2786,SVCCA,violation_rate,VISION_ViT_L32_ImageNet100_Normal_3,0.25,VISION,ViT_L32,ImageNet100,Normal
2787,SVCCA,correlation,VISION_ViT_L32_ImageNet100_Normal_3,0.5874999999999999,VISION,ViT_L32,ImageNet100,Normal
2788,SVCCA,violation_rate,VISION_ViT_L32_ImageNet100_Normal_4,0.05,VISION,ViT_L32,ImageNet100,Normal
2789,SVCCA,correlation,VISION_ViT_L32_ImageNet100_Normal_4,0.9624999999999999,VISION,ViT_L32,ImageNet100,Normal
2790,SVCCA,violation_rate,VISION_ViT_L32_ImageNet100_Normal_5,0.075,VISION,ViT_L32,ImageNet100,Normal
2791,SVCCA,correlation,VISION_ViT_L32_ImageNet100_Normal_5,0.8999999999999999,VISION,ViT_L32,ImageNet100,Normal
2792,SVCCA,violation_rate,VISION_ViT_L32_ImageNet100_Normal_6,0.225,VISION,ViT_L32,ImageNet100,Normal
2793,SVCCA,correlation,VISION_ViT_L32_ImageNet100_Normal_6,0.7499999999999999,VISION,ViT_L32,ImageNet100,Normal
2794,SVCCA,violation_rate,VISION_ViT_L32_ImageNet100_Normal_7,0.35,VISION,ViT_L32,ImageNet100,Normal
2795,SVCCA,correlation,VISION_ViT_L32_ImageNet100_Normal_7,0.42499999999999993,VISION,ViT_L32,ImageNet100,Normal
2796,SVCCA,violation_rate,VISION_ViT_L32_ImageNet100_Normal_8,0.2,VISION,ViT_L32,ImageNet100,Normal
2797,SVCCA,correlation,VISION_ViT_L32_ImageNet100_Normal_8,0.7374999999999999,VISION,ViT_L32,ImageNet100,Normal
2798,SVCCA,violation_rate,VISION_ViT_L32_ImageNet100_Normal_9,0.275,VISION,ViT_L32,ImageNet100,Normal
2799,SVCCA,correlation,VISION_ViT_L32_ImageNet100_Normal_9,0.5125,VISION,ViT_L32,ImageNet100,Normal
2800,HardCorrelationMatch,violation_rate,VISION_ViT_L32_ImageNet100_Normal_0,0.0,VISION,ViT_L32,ImageNet100,Normal
2801,HardCorrelationMatch,correlation,VISION_ViT_L32_ImageNet100_Normal_0,1.0,VISION,ViT_L32,ImageNet100,Normal
2802,HardCorrelationMatch,violation_rate,VISION_ViT_L32_ImageNet100_Normal_1,0.0,VISION,ViT_L32,ImageNet100,Normal
2803,HardCorrelationMatch,correlation,VISION_ViT_L32_ImageNet100_Normal_1,1.0,VISION,ViT_L32,ImageNet100,Normal
2804,HardCorrelationMatch,violation_rate,VISION_ViT_L32_ImageNet100_Normal_2,0.0,VISION,ViT_L32,ImageNet100,Normal
2805,HardCorrelationMatch,correlation,VISION_ViT_L32_ImageNet100_Normal_2,1.0,VISION,ViT_L32,ImageNet100,Normal
2806,HardCorrelationMatch,violation_rate,VISION_ViT_L32_ImageNet100_Normal_3,0.0,VISION,ViT_L32,ImageNet100,Normal
2807,HardCorrelationMatch,correlation,VISION_ViT_L32_ImageNet100_Normal_3,1.0,VISION,ViT_L32,ImageNet100,Normal
2808,HardCorrelationMatch,violation_rate,VISION_ViT_L32_ImageNet100_Normal_4,0.0,VISION,ViT_L32,ImageNet100,Normal
2809,HardCorrelationMatch,correlation,VISION_ViT_L32_ImageNet100_Normal_4,1.0,VISION,ViT_L32,ImageNet100,Normal
2810,HardCorrelationMatch,violation_rate,VISION_ViT_L32_ImageNet100_Normal_5,0.0,VISION,ViT_L32,ImageNet100,Normal
2811,HardCorrelationMatch,correlation,VISION_ViT_L32_ImageNet100_Normal_5,1.0,VISION,ViT_L32,ImageNet100,Normal
2812,HardCorrelationMatch,violation_rate,VISION_ViT_L32_ImageNet100_Normal_6,0.0,VISION,ViT_L32,ImageNet100,Normal
2813,HardCorrelationMatch,correlation,VISION_ViT_L32_ImageNet100_Normal_6,1.0,VISION,ViT_L32,ImageNet100,Normal
2814,HardCorrelationMatch,violation_rate,VISION_ViT_L32_ImageNet100_Normal_7,0.0,VISION,ViT_L32,ImageNet100,Normal
2815,HardCorrelationMatch,correlation,VISION_ViT_L32_ImageNet100_Normal_7,1.0,VISION,ViT_L32,ImageNet100,Normal
2816,HardCorrelationMatch,violation_rate,VISION_ViT_L32_ImageNet100_Normal_8,0.0,VISION,ViT_L32,ImageNet100,Normal
2817,HardCorrelationMatch,correlation,VISION_ViT_L32_ImageNet100_Normal_8,1.0,VISION,ViT_L32,ImageNet100,Normal
2818,HardCorrelationMatch,violation_rate,VISION_ViT_L32_ImageNet100_Normal_9,0.0,VISION,ViT_L32,ImageNet100,Normal
2819,HardCorrelationMatch,correlation,VISION_ViT_L32_ImageNet100_Normal_9,1.0,VISION,ViT_L32,ImageNet100,Normal
2820,SoftCorrelationMatch,violation_rate,VISION_ViT_L32_ImageNet100_Normal_0,0.0,VISION,ViT_L32,ImageNet100,Normal
2821,SoftCorrelationMatch,correlation,VISION_ViT_L32_ImageNet100_Normal_0,1.0,VISION,ViT_L32,ImageNet100,Normal
2822,SoftCorrelationMatch,violation_rate,VISION_ViT_L32_ImageNet100_Normal_1,0.0,VISION,ViT_L32,ImageNet100,Normal
2823,SoftCorrelationMatch,correlation,VISION_ViT_L32_ImageNet100_Normal_1,1.0,VISION,ViT_L32,ImageNet100,Normal
2824,SoftCorrelationMatch,violation_rate,VISION_ViT_L32_ImageNet100_Normal_2,0.0,VISION,ViT_L32,ImageNet100,Normal
2825,SoftCorrelationMatch,correlation,VISION_ViT_L32_ImageNet100_Normal_2,1.0,VISION,ViT_L32,ImageNet100,Normal
2826,SoftCorrelationMatch,violation_rate,VISION_ViT_L32_ImageNet100_Normal_3,0.0,VISION,ViT_L32,ImageNet100,Normal
2827,SoftCorrelationMatch,correlation,VISION_ViT_L32_ImageNet100_Normal_3,1.0,VISION,ViT_L32,ImageNet100,Normal
2828,SoftCorrelationMatch,violation_rate,VISION_ViT_L32_ImageNet100_Normal_4,0.0,VISION,ViT_L32,ImageNet100,Normal
2829,SoftCorrelationMatch,correlation,VISION_ViT_L32_ImageNet100_Normal_4,1.0,VISION,ViT_L32,ImageNet100,Normal
2830,SoftCorrelationMatch,violation_rate,VISION_ViT_L32_ImageNet100_Normal_5,0.0,VISION,ViT_L32,ImageNet100,Normal
2831,SoftCorrelationMatch,correlation,VISION_ViT_L32_ImageNet100_Normal_5,1.0,VISION,ViT_L32,ImageNet100,Normal
2832,SoftCorrelationMatch,violation_rate,VISION_ViT_L32_ImageNet100_Normal_6,0.0,VISION,ViT_L32,ImageNet100,Normal
2833,SoftCorrelationMatch,correlation,VISION_ViT_L32_ImageNet100_Normal_6,1.0,VISION,ViT_L32,ImageNet100,Normal
2834,SoftCorrelationMatch,violation_rate,VISION_ViT_L32_ImageNet100_Normal_7,0.0,VISION,ViT_L32,ImageNet100,Normal
2835,SoftCorrelationMatch,correlation,VISION_ViT_L32_ImageNet100_Normal_7,1.0,VISION,ViT_L32,ImageNet100,Normal
2836,SoftCorrelationMatch,violation_rate,VISION_ViT_L32_ImageNet100_Normal_8,0.0,VISION,ViT_L32,ImageNet100,Normal
2837,SoftCorrelationMatch,correlation,VISION_ViT_L32_ImageNet100_Normal_8,1.0,VISION,ViT_L32,ImageNet100,Normal
2838,SoftCorrelationMatch,violation_rate,VISION_ViT_L32_ImageNet100_Normal_9,0.0,VISION,ViT_L32,ImageNet100,Normal
2839,SoftCorrelationMatch,correlation,VISION_ViT_L32_ImageNet100_Normal_9,1.0,VISION,ViT_L32,ImageNet100,Normal
2840,DistanceCorrelation,violation_rate,VISION_ViT_L32_ImageNet100_Normal_0,0.0,VISION,ViT_L32,ImageNet100,Normal
2841,DistanceCorrelation,correlation,VISION_ViT_L32_ImageNet100_Normal_0,1.0,VISION,ViT_L32,ImageNet100,Normal
2842,DistanceCorrelation,violation_rate,VISION_ViT_L32_ImageNet100_Normal_1,0.0,VISION,ViT_L32,ImageNet100,Normal
2843,DistanceCorrelation,correlation,VISION_ViT_L32_ImageNet100_Normal_1,1.0,VISION,ViT_L32,ImageNet100,Normal
2844,DistanceCorrelation,violation_rate,VISION_ViT_L32_ImageNet100_Normal_2,0.0,VISION,ViT_L32,ImageNet100,Normal
2845,DistanceCorrelation,correlation,VISION_ViT_L32_ImageNet100_Normal_2,1.0,VISION,ViT_L32,ImageNet100,Normal
2846,DistanceCorrelation,violation_rate,VISION_ViT_L32_ImageNet100_Normal_3,0.0,VISION,ViT_L32,ImageNet100,Normal
2847,DistanceCorrelation,correlation,VISION_ViT_L32_ImageNet100_Normal_3,1.0,VISION,ViT_L32,ImageNet100,Normal
2848,DistanceCorrelation,violation_rate,VISION_ViT_L32_ImageNet100_Normal_4,0.0,VISION,ViT_L32,ImageNet100,Normal
2849,DistanceCorrelation,correlation,VISION_ViT_L32_ImageNet100_Normal_4,1.0,VISION,ViT_L32,ImageNet100,Normal
2850,DistanceCorrelation,violation_rate,VISION_ViT_L32_ImageNet100_Normal_5,0.0,VISION,ViT_L32,ImageNet100,Normal
2851,DistanceCorrelation,correlation,VISION_ViT_L32_ImageNet100_Normal_5,1.0,VISION,ViT_L32,ImageNet100,Normal
2852,DistanceCorrelation,violation_rate,VISION_ViT_L32_ImageNet100_Normal_6,0.0,VISION,ViT_L32,ImageNet100,Normal
2853,DistanceCorrelation,correlation,VISION_ViT_L32_ImageNet100_Normal_6,1.0,VISION,ViT_L32,ImageNet100,Normal
2854,DistanceCorrelation,violation_rate,VISION_ViT_L32_ImageNet100_Normal_7,0.0,VISION,ViT_L32,ImageNet100,Normal
2855,DistanceCorrelation,correlation,VISION_ViT_L32_ImageNet100_Normal_7,1.0,VISION,ViT_L32,ImageNet100,Normal
2856,DistanceCorrelation,violation_rate,VISION_ViT_L32_ImageNet100_Normal_8,0.0,VISION,ViT_L32,ImageNet100,Normal
2857,DistanceCorrelation,correlation,VISION_ViT_L32_ImageNet100_Normal_8,1.0,VISION,ViT_L32,ImageNet100,Normal
2858,DistanceCorrelation,violation_rate,VISION_ViT_L32_ImageNet100_Normal_9,0.0,VISION,ViT_L32,ImageNet100,Normal
2859,DistanceCorrelation,correlation,VISION_ViT_L32_ImageNet100_Normal_9,1.0,VISION,ViT_L32,ImageNet100,Normal
2860,EigenspaceOverlapScore,violation_rate,VISION_ViT_L32_ImageNet100_Normal_0,0.0,VISION,ViT_L32,ImageNet100,Normal
2861,EigenspaceOverlapScore,correlation,VISION_ViT_L32_ImageNet100_Normal_0,1.0,VISION,ViT_L32,ImageNet100,Normal
2862,EigenspaceOverlapScore,violation_rate,VISION_ViT_L32_ImageNet100_Normal_1,0.0,VISION,ViT_L32,ImageNet100,Normal
2863,EigenspaceOverlapScore,correlation,VISION_ViT_L32_ImageNet100_Normal_1,1.0,VISION,ViT_L32,ImageNet100,Normal
2864,EigenspaceOverlapScore,violation_rate,VISION_ViT_L32_ImageNet100_Normal_2,0.0,VISION,ViT_L32,ImageNet100,Normal
2865,EigenspaceOverlapScore,correlation,VISION_ViT_L32_ImageNet100_Normal_2,1.0,VISION,ViT_L32,ImageNet100,Normal
2866,EigenspaceOverlapScore,violation_rate,VISION_ViT_L32_ImageNet100_Normal_3,0.0,VISION,ViT_L32,ImageNet100,Normal
2867,EigenspaceOverlapScore,correlation,VISION_ViT_L32_ImageNet100_Normal_3,1.0,VISION,ViT_L32,ImageNet100,Normal
2868,EigenspaceOverlapScore,violation_rate,VISION_ViT_L32_ImageNet100_Normal_4,0.0,VISION,ViT_L32,ImageNet100,Normal
2869,EigenspaceOverlapScore,correlation,VISION_ViT_L32_ImageNet100_Normal_4,1.0,VISION,ViT_L32,ImageNet100,Normal
2870,EigenspaceOverlapScore,violation_rate,VISION_ViT_L32_ImageNet100_Normal_5,0.0,VISION,ViT_L32,ImageNet100,Normal
2871,EigenspaceOverlapScore,correlation,VISION_ViT_L32_ImageNet100_Normal_5,1.0,VISION,ViT_L32,ImageNet100,Normal
2872,EigenspaceOverlapScore,violation_rate,VISION_ViT_L32_ImageNet100_Normal_6,0.0,VISION,ViT_L32,ImageNet100,Normal
2873,EigenspaceOverlapScore,correlation,VISION_ViT_L32_ImageNet100_Normal_6,1.0,VISION,ViT_L32,ImageNet100,Normal
2874,EigenspaceOverlapScore,violation_rate,VISION_ViT_L32_ImageNet100_Normal_7,0.0,VISION,ViT_L32,ImageNet100,Normal
2875,EigenspaceOverlapScore,correlation,VISION_ViT_L32_ImageNet100_Normal_7,1.0,VISION,ViT_L32,ImageNet100,Normal
2876,EigenspaceOverlapScore,violation_rate,VISION_ViT_L32_ImageNet100_Normal_8,0.0,VISION,ViT_L32,ImageNet100,Normal
2877,EigenspaceOverlapScore,correlation,VISION_ViT_L32_ImageNet100_Normal_8,1.0,VISION,ViT_L32,ImageNet100,Normal
2878,EigenspaceOverlapScore,violation_rate,VISION_ViT_L32_ImageNet100_Normal_9,0.0,VISION,ViT_L32,ImageNet100,Normal
2879,EigenspaceOverlapScore,correlation,VISION_ViT_L32_ImageNet100_Normal_9,1.0,VISION,ViT_L32,ImageNet100,Normal
2880,IMDScore,violation_rate,VISION_ViT_L32_ImageNet100_Normal_0,0.425,VISION,ViT_L32,ImageNet100,Normal
2881,IMDScore,correlation,VISION_ViT_L32_ImageNet100_Normal_0,0.48749999999999993,VISION,ViT_L32,ImageNet100,Normal
2882,IMDScore,violation_rate,VISION_ViT_L32_ImageNet100_Normal_1,0.4,VISION,ViT_L32,ImageNet100,Normal
2883,IMDScore,correlation,VISION_ViT_L32_ImageNet100_Normal_1,0.5,VISION,ViT_L32,ImageNet100,Normal
2884,IMDScore,violation_rate,VISION_ViT_L32_ImageNet100_Normal_2,0.475,VISION,ViT_L32,ImageNet100,Normal
2885,IMDScore,correlation,VISION_ViT_L32_ImageNet100_Normal_2,0.4375,VISION,ViT_L32,ImageNet100,Normal
2886,IMDScore,violation_rate,VISION_ViT_L32_ImageNet100_Normal_3,0.5,VISION,ViT_L32,ImageNet100,Normal
2887,IMDScore,correlation,VISION_ViT_L32_ImageNet100_Normal_3,0.375,VISION,ViT_L32,ImageNet100,Normal
2888,IMDScore,violation_rate,VISION_ViT_L32_ImageNet100_Normal_4,0.45,VISION,ViT_L32,ImageNet100,Normal
2889,IMDScore,correlation,VISION_ViT_L32_ImageNet100_Normal_4,0.4375,VISION,ViT_L32,ImageNet100,Normal
2890,IMDScore,violation_rate,VISION_ViT_L32_ImageNet100_Normal_5,0.5,VISION,ViT_L32,ImageNet100,Normal
2891,IMDScore,correlation,VISION_ViT_L32_ImageNet100_Normal_5,0.4,VISION,ViT_L32,ImageNet100,Normal
2892,IMDScore,violation_rate,VISION_ViT_L32_ImageNet100_Normal_6,0.525,VISION,ViT_L32,ImageNet100,Normal
2893,IMDScore,correlation,VISION_ViT_L32_ImageNet100_Normal_6,0.1,VISION,ViT_L32,ImageNet100,Normal
2894,IMDScore,violation_rate,VISION_ViT_L32_ImageNet100_Normal_7,0.5,VISION,ViT_L32,ImageNet100,Normal
2895,IMDScore,correlation,VISION_ViT_L32_ImageNet100_Normal_7,0.08750000000000002,VISION,ViT_L32,ImageNet100,Normal
2896,IMDScore,violation_rate,VISION_ViT_L32_ImageNet100_Normal_8,0.5,VISION,ViT_L32,ImageNet100,Normal
2897,IMDScore,correlation,VISION_ViT_L32_ImageNet100_Normal_8,0.36250000000000004,VISION,ViT_L32,ImageNet100,Normal
2898,IMDScore,violation_rate,VISION_ViT_L32_ImageNet100_Normal_9,0.3,VISION,ViT_L32,ImageNet100,Normal
2899,IMDScore,correlation,VISION_ViT_L32_ImageNet100_Normal_9,0.6625,VISION,ViT_L32,ImageNet100,Normal
2900,Gulp,violation_rate,VISION_ViT_L32_ImageNet100_Normal_0,0.0,VISION,ViT_L32,ImageNet100,Normal
2901,Gulp,correlation,VISION_ViT_L32_ImageNet100_Normal_0,1.0,VISION,ViT_L32,ImageNet100,Normal
2902,Gulp,violation_rate,VISION_ViT_L32_ImageNet100_Normal_1,0.0,VISION,ViT_L32,ImageNet100,Normal
2903,Gulp,correlation,VISION_ViT_L32_ImageNet100_Normal_1,1.0,VISION,ViT_L32,ImageNet100,Normal
2904,Gulp,violation_rate,VISION_ViT_L32_ImageNet100_Normal_2,0.0,VISION,ViT_L32,ImageNet100,Normal
2905,Gulp,correlation,VISION_ViT_L32_ImageNet100_Normal_2,1.0,VISION,ViT_L32,ImageNet100,Normal
2906,Gulp,violation_rate,VISION_ViT_L32_ImageNet100_Normal_3,0.0,VISION,ViT_L32,ImageNet100,Normal
2907,Gulp,correlation,VISION_ViT_L32_ImageNet100_Normal_3,1.0,VISION,ViT_L32,ImageNet100,Normal
2908,Gulp,violation_rate,VISION_ViT_L32_ImageNet100_Normal_4,0.0,VISION,ViT_L32,ImageNet100,Normal
2909,Gulp,correlation,VISION_ViT_L32_ImageNet100_Normal_4,1.0,VISION,ViT_L32,ImageNet100,Normal
2910,Gulp,violation_rate,VISION_ViT_L32_ImageNet100_Normal_5,0.0,VISION,ViT_L32,ImageNet100,Normal
2911,Gulp,correlation,VISION_ViT_L32_ImageNet100_Normal_5,1.0,VISION,ViT_L32,ImageNet100,Normal
2912,Gulp,violation_rate,VISION_ViT_L32_ImageNet100_Normal_6,0.0,VISION,ViT_L32,ImageNet100,Normal
2913,Gulp,correlation,VISION_ViT_L32_ImageNet100_Normal_6,1.0,VISION,ViT_L32,ImageNet100,Normal
2914,Gulp,violation_rate,VISION_ViT_L32_ImageNet100_Normal_7,0.0,VISION,ViT_L32,ImageNet100,Normal
2915,Gulp,correlation,VISION_ViT_L32_ImageNet100_Normal_7,1.0,VISION,ViT_L32,ImageNet100,Normal
2916,Gulp,violation_rate,VISION_ViT_L32_ImageNet100_Normal_8,0.0,VISION,ViT_L32,ImageNet100,Normal
2917,Gulp,correlation,VISION_ViT_L32_ImageNet100_Normal_8,1.0,VISION,ViT_L32,ImageNet100,Normal
2918,Gulp,violation_rate,VISION_ViT_L32_ImageNet100_Normal_9,0.0,VISION,ViT_L32,ImageNet100,Normal
2919,Gulp,correlation,VISION_ViT_L32_ImageNet100_Normal_9,1.0,VISION,ViT_L32,ImageNet100,Normal
2920,LinearRegression,violation_rate,VISION_ViT_L32_ImageNet100_Normal_0,0.0,VISION,ViT_L32,ImageNet100,Normal
2921,LinearRegression,correlation,VISION_ViT_L32_ImageNet100_Normal_0,1.0,VISION,ViT_L32,ImageNet100,Normal
2922,LinearRegression,violation_rate,VISION_ViT_L32_ImageNet100_Normal_1,0.0,VISION,ViT_L32,ImageNet100,Normal
2923,LinearRegression,correlation,VISION_ViT_L32_ImageNet100_Normal_1,1.0,VISION,ViT_L32,ImageNet100,Normal
2924,LinearRegression,violation_rate,VISION_ViT_L32_ImageNet100_Normal_2,0.0,VISION,ViT_L32,ImageNet100,Normal
2925,LinearRegression,correlation,VISION_ViT_L32_ImageNet100_Normal_2,1.0,VISION,ViT_L32,ImageNet100,Normal
2926,LinearRegression,violation_rate,VISION_ViT_L32_ImageNet100_Normal_3,0.0,VISION,ViT_L32,ImageNet100,Normal
2927,LinearRegression,correlation,VISION_ViT_L32_ImageNet100_Normal_3,1.0,VISION,ViT_L32,ImageNet100,Normal
2928,LinearRegression,violation_rate,VISION_ViT_L32_ImageNet100_Normal_4,0.0,VISION,ViT_L32,ImageNet100,Normal
2929,LinearRegression,correlation,VISION_ViT_L32_ImageNet100_Normal_4,1.0,VISION,ViT_L32,ImageNet100,Normal
2930,LinearRegression,violation_rate,VISION_ViT_L32_ImageNet100_Normal_5,0.0,VISION,ViT_L32,ImageNet100,Normal
2931,LinearRegression,correlation,VISION_ViT_L32_ImageNet100_Normal_5,1.0,VISION,ViT_L32,ImageNet100,Normal
2932,LinearRegression,violation_rate,VISION_ViT_L32_ImageNet100_Normal_6,0.0,VISION,ViT_L32,ImageNet100,Normal
2933,LinearRegression,correlation,VISION_ViT_L32_ImageNet100_Normal_6,1.0,VISION,ViT_L32,ImageNet100,Normal
2934,LinearRegression,violation_rate,VISION_ViT_L32_ImageNet100_Normal_7,0.0,VISION,ViT_L32,ImageNet100,Normal
2935,LinearRegression,correlation,VISION_ViT_L32_ImageNet100_Normal_7,1.0,VISION,ViT_L32,ImageNet100,Normal
2936,LinearRegression,violation_rate,VISION_ViT_L32_ImageNet100_Normal_8,0.0,VISION,ViT_L32,ImageNet100,Normal
2937,LinearRegression,correlation,VISION_ViT_L32_ImageNet100_Normal_8,1.0,VISION,ViT_L32,ImageNet100,Normal
2938,LinearRegression,violation_rate,VISION_ViT_L32_ImageNet100_Normal_9,0.0,VISION,ViT_L32,ImageNet100,Normal
2939,LinearRegression,correlation,VISION_ViT_L32_ImageNet100_Normal_9,1.0,VISION,ViT_L32,ImageNet100,Normal
2940,JaccardSimilarity,violation_rate,VISION_ViT_L32_ImageNet100_Normal_0,0.0,VISION,ViT_L32,ImageNet100,Normal
2941,JaccardSimilarity,correlation,VISION_ViT_L32_ImageNet100_Normal_0,1.0,VISION,ViT_L32,ImageNet100,Normal
2942,JaccardSimilarity,violation_rate,VISION_ViT_L32_ImageNet100_Normal_1,0.0,VISION,ViT_L32,ImageNet100,Normal
2943,JaccardSimilarity,correlation,VISION_ViT_L32_ImageNet100_Normal_1,1.0,VISION,ViT_L32,ImageNet100,Normal
2944,JaccardSimilarity,violation_rate,VISION_ViT_L32_ImageNet100_Normal_2,0.0,VISION,ViT_L32,ImageNet100,Normal
2945,JaccardSimilarity,correlation,VISION_ViT_L32_ImageNet100_Normal_2,1.0,VISION,ViT_L32,ImageNet100,Normal
2946,JaccardSimilarity,violation_rate,VISION_ViT_L32_ImageNet100_Normal_3,0.0,VISION,ViT_L32,ImageNet100,Normal
